source,externalId,name,address,address2,city,state,zip,country,lat,lng,phone,fax,email,url,providesPrep,providesPep,allowingWalkIns,needReferralLetter,dispensePrepOnsite,hoursHtml
mypreplocator,384,Klinik Loh,96-1 Jalan PJU 1/3B,Sunwaymas Commercial Centre,Petaling Jaya,Selangor,47301,Malaysia,3.118626,101.598961,+603-7806 2288,,klinikloh@doctor.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 3:00 PM</time></td></tr><tr><td>Friday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 6:00 PM</time></td></tr></table>"
mypreplocator,1635,Klinik Renewed Medic,"Lot G-G-13, Cantara Residences,","6, Jalan PJU 1A/42B, Ara Damansara,",Petaling Jaya,Selangor,47301,മലേഷ്യ,3.117839,101.590654,+6018 3885 796,,admin@essentialhealthcaremy.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1294,Klinik Tecna,"Suite G05 Wisma Tecna, 18 Jalan 51A/223,",Seksyen 51A,Petaling Jaya,Selangor,46100,Malaysia,3.101881,101.635792,+6011-2660 3223,,tecnamedical@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>10:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>10:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>10:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>10:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>10:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,627,Elegant Clinic Sdn Bhd,"A-G-5, Kuchai Exchange No.43, Jalan Kuchai Maju 13",,Kuala Lumpur,Kuala Lumpur (Federal Territory),58200,Malaysia,3.085757,101.692893,+6012-316 6889,,elegantklinik@gmail.com,http://www.elegantclinic.com.my,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td><time>10:00 AM - 7:00 PM</time></td></tr><tr><td>Sunday</td><td><time>10:00 AM - 7:00 PM</time></td></tr></table>"
mypreplocator,647,Poliklinik My Clinic Ara Damansara,"H-BG-09, Block Harmoni, D'aman Crimson Commercial Centre,","Jalan PJU 1A/41, Ara Damansara",Petaling Jaya,Selangor,47301,Malaysia,3.115833,101.591252,+603-7624 5450,,myclinic.staff@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,654,U.n.i Klinik Alam Damai,No. 43 Jalan Damai Niaga 1,Alam Damai,Cheras,Kuala Lumpur (Federal Territory),56000,Malaysia,3.074259,101.737869,+6011-5136 3041,,abdulroniyaakub@rocketmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 2:00 PM</time></td></tr></table>"
mypreplocator,1571,Klinik Kesihatan Kelana Jaya,Lot 38294,"Jalan SS6/3A, Ss 6",Petaling Jaya,Selangor,47301,മലേഷ്യ,3.099514,101.600463,+603-7804 5001,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1625,Klinik Medilove Bandar Mahkota Cheras,"65 Ground Floor, Jalan Temenggung 3/9, Bandar Mahkota Cheras",,Cheras,Selangor,43200,മലേഷ്യ,3.051252,101.790285,+6011-5657 0478,,medilovebmc@gmail.com,https://medilove.my/,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:00 PM</time></td></tr></table>"
mypreplocator,1260,ALPRO Pharmacy Trillium Sungai Besi (Under My PrEP Pharmacy research),"31-G, Jalan Tasik Utama 6, Medan Niaga Tasik Damai",Sungai Besi,Kuala Lumpur,Kuala Lumpur (Federal Territory),57000,Malaysia,3.06228,101.70961,+6019-446 1923,,wsbtr1@alpropharmacy.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>9:30 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>9:30 AM - 9:30 PM</time></td></tr></table>"
mypreplocator,579,Klinik Dr Leela Ratos Dan Rakan-Rakan &#8211; Sungai Way,"First Floor, 626-A, Jalan SS 9A/1, Sungai Way",,Petaling Jaya,Selangor,47300,Malaysia,3.085386,101.620639,+6012-732 3739,,sungaiwaylrr@gmail.com,https://sungaiwaylrr.wixsite.com/website,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1215,Mediklinik Nusa,"No 42A, 00, Jalan Damai Perdana 6/1A",Bandar Damai Perdana,Cheras,Selangor,56000,Malaysia,3.052737,101.738197,+6011-1337 2317,,nusacare22@gmail.com,http://mediknusa.com,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,1351,MYGP Clinic (Damai Perdana),"No 5-GF, Jalan Damai Perdana 1/8b,","Bandar Damai Perdana,",Cheras,Selangor,43200,Malaysia,3.047308,101.740337,,,mygpclinic2u@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 9:30 PM</time></td></tr></table>"
mypreplocator,1348,MYGP Clinic Bukit Jalil,"18-G, BLOK 2, Jalan Jalil Jaya 2",Jalil Link,Bukit Jalil,Kuala Lumpur (Federal Territory),57000,Malaysia,3.058234,101.673785,,,mygpbukitjalil@gmail.com,https://linktr.ee/mygpbukitjalil8,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1190,U.N.I Klinik Setia Alam,"No 38-G,Jalan Setia Gemilang BM U13/BM","Precint 15,Setia Alam",Shah Alam,Selangor,40170,Malaysia,3.127886,101.467887,+03-3359 0588,,unikliniksetia.alam@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 6:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 6:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 6:00 AM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 6:00 AM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 6:00 AM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>8:00 AM - 6:00 AM</time></td></tr></table>"
mypreplocator,605,Klinik Central SS15,Klinik Central SS15,"No 11-G, Jalan SS15/8A, 47500",Subang Jaya,Selangor,47500,Malaysia,3.074114,101.588304,+6016-207 2668,,klinikcentralss15@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1406,MediHome Clinic,"32, Ground Floor, Jalan Jalil 1,","Bumi Bukit Jalil, Lebuhraya Puchong-Sg Besi",Bukit Jalil,,57000,മലേഷ്യ,3.049493,101.67016,,,medihomeclinic1@gmail.com,http://www.medihomeclinic.com,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,1488,KLINIK MEDILOVE SS15,No 5 (Ground Floor),"Jln SS 15/4E, SS 15,",Subang Jaya,Selangor,47500,മലേഷ്യ,3.073719,101.586178,+6011 13001828,,medilovess15@gmail.com,https://www.facebook.com/p/Klinik-Medilove-SS15-Subang-Jaya-100094428383245/,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 17:00</time></td></tr></table>"
mypreplocator,308,Klinik Mediviron Taming Jaya,"2-G, Jalan Medan Taming 3A, Pusat Perniagaan Taming Jaya 1,","Taman Taming Jaya,",Seri Kembangan,Selangor,43300,Malaysia,3.023458,101.741788,+603-9544 1920,,medivirontamingjaya@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1256,Klinik Allsome,"C-G-05, Sunsuria Forum @ 7th Avenue,","Jalan Setia Dagang AL U13/AL,",Setia Alam,Selangor,40170,Malaysia,3.105348,101.467121,+6017-874 0689,,allsomemedic@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1629,He Medical Clinic,"Unit 2-B, Level 2, Top Glove Tower 16","Persiaran Setia Dagang Seksyen U13, Setia Alam",Shah Alam,Selangor,40170,മലേഷ്യ,3.107757,101.459164,+6017-6592 567,,asyiqin@hemedclinic.com,https://www.hemedclinic.com/new-shockwave-therapy-for-ed?gad_source=1&#038;gad_campaignid=20457486844&#038;gbraid=0AAAAAoNqNL0Enuphlm8myBzAH18oTGd0r&#038;gclid=CjwKCAjwruXBBhArEiwACBRtHUIQIHpmIAALFFiFHEirJImgfswr_P6o5lmXRoHG9EWlT_OQw-SOIRoCix8QAvD_BwE,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 4:00 PM</time></td></tr></table>"
mypreplocator,1253,ALPRO Pharmacy Bukit Serdang (Under My PrEP Pharmacy research),"No. 45, Ground Floor, Jalan BS 4/1, Seksyen 4, Taman Bukit Serdang",,Seri Kembangan,Selangor,43300,Malaysia,3.020534,101.700237,+6019-225 2923,,bskbsf@alpropharmacy.com,https://www.alpropharmacy.com/oneclick/,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1078,Meditree Clinic,"No 36, Ground Floor, Jalan USJ 10/1B,",,UEP Subang Jaya,Selangor,47620,Malaysia,3.049113,101.585019,012-4108011,,meditreeclinic@hotmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1129,Poliklinik Dan Surgeri Tan,"33, Jalan USJ 10/1D Taipan Business Centre",,Subang Jaya,Selangor,47620,Malaysia,3.049171,101.584247,+603-5634 5624,,szemayng@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 3:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1506,KLINIK SENTOSA KAPAR,"No 15, Tingkat Bawah Jalan Besar Kapar,",Taman Sentosa Kapar,Kapar,Selangor,42200,മലേഷ്യ,3.137568,101.374087,+6019 5557579,,kaparkliniksentosa@gmail.com,,true,true,Appointment needed,false,Offsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 08:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 08:00</time></td></tr></table>"
mypreplocator,1175,Primer Cherang Clinic Shah Alam,44-G & 46-G Jalan Pahat G 15/G Seksyen 15,,Shah Alam,Selangor,40200,Malaysia,3.063794,101.526758,+6016-961 7007,,primercherangsa@gmail.com,https://instagram.com/primercherangshhalam?igshid=MzRlODBiNWFlZA==,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>10:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>10:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1513,KLINIK SENTOSA BANDAR PUTERI,"38-G, Jalan Puteri 1/4, Bandar Puteri,",,Puchong,Selangor,47100,മലേഷ്യ,3.027079,101.616938,+6018 9088898,,kliniksentosabp@gmail.com,https://www.kliniksentosahw.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 20:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 20:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 20:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 20:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 20:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 15:30</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1575,Klinik Kesihatan Seksyen 7 Shah Alam,"2, Persiaran Kayangan",Seksyen 7,Shah Alam,Selangor,40000,മലേഷ്യ,3.072283,101.491145,+603-5518 6531,,,,true,false,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 12:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1262,ALPRO Pharmacy Bandar Puteri Puchong (Under My PrEP Pharmacy research),"26G, Jalan Puteri 1/2, Bandar Puteri",,Puchong,Selangor,47100,Malaysia,3.026562,101.615981,+6019-274 1923,,bpcbp1@alpropharmacy.com,,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:30 PM</time></td></tr></table>"
mypreplocator,345,Chua Skin Specialist Clinic,16-1 Jalan Puteri 1/4,Bandar Puteri Puchong,Puchong,Selangor,47100,Malaysia,3.026049,101.616649,+011-1123 2398,,info@chuaskinspecialist.com,http://www.chuaskinspecialist.com,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1264,Full Care Clinic,"PA-S-06(G), Pearl Avenue","Jalan Pasir Emas, Sungai Chua",Kajang,Selangor,43000,Malaysia,2.985275,101.779403,+603-8211 6120,,admin@fullcare.com.my,https://www.facebook.com/fullcareclinickajang/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 9:30 PM</time></td></tr></table>"
mypreplocator,616,Klinik Lee,No. 48G Jalan Puteri 5/2,47100 Puchong,Puchong,Selangor,47100,Malaysia,3.016028,101.614323,+603-8060 7885,,leecheetzen@hotmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1354,Nova Clinic,43G Jln Equine 1A Tmn Equine,,Selangor,Selangor,43300,Malaysia,2.998299,101.679124,,,novaclinic2023@gmail.com,https://novaclinic2023.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 3:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 3:00 PM</time></td></tr></table>"
